surface,kind,location,route,current_title,content_purpose,target_user,accurate,duplicated,outdated,too_detailed,unclear,needed_in_current_workflow,belongs_in,recommended_action,source_words,source_lines,dialog_markers,tooltip_markers,notification_markers,empty_state_markers,loading_state_markers,claim_markers
internal_reference,article,md-docs/manual-testing/pipelines/db/47-cockroachdb-to-mysql.md,,Pipeline 47 — CockroachDB Source → MySQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,165,65,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/48-cockroachdb-to-mariadb.md,,Pipeline 48 — CockroachDB Source → MariaDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,117,53,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/49-cockroachdb-to-sqlite.md,,Pipeline 49 — CockroachDB Source → SQLite Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,163,61,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/50-cockroachdb-to-cockroachdb.md,,Pipeline 50 — CockroachDB Source → CockroachDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,301,86,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/01-stripe-to-postgres.md,,Pipeline 01 — Stripe → PostgreSQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,2276,728,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/02-stripe-to-mysql.md,,Pipeline 02 — Stripe → MySQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,851,305,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/03-stripe-to-mariadb.md,,Pipeline 03 — Stripe → MariaDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,747,287,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/04-stripe-to-sqlite.md,,Pipeline 04 — Stripe → SQLite,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,921,311,0,0,0,0,0,1
internal_reference,article,md-docs/manual-testing/pipelines/saas/05-stripe-to-cockroachdb.md,,Pipeline 05 — Stripe → CockroachDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,814,297,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/06-shopify-to-postgres.md,,Pipeline 06 — Shopify → PostgreSQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1251,431,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/07-shopify-to-mysql.md,,Pipeline 07 — Shopify → MySQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,370,161,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/08-shopify-to-mariadb.md,,Pipeline 08 — Shopify → MariaDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,377,162,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/09-shopify-to-sqlite.md,,Pipeline 09 — Shopify → SQLite,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,408,135,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/10-shopify-to-cockroachdb.md,,Pipeline 10 — Shopify → CockroachDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,406,133,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/11-hubspot-to-postgres.md,,Pipeline 11 — HubSpot → PostgreSQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,280,59,0,0,0,0,0,1
internal_reference,article,md-docs/manual-testing/pipelines/saas/12-hubspot-to-mysql.md,,Pipeline 12 — HubSpot → MySQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,408,123,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/13-hubspot-to-mariadb.md,,Pipeline 13 — HubSpot → MariaDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,377,114,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/14-hubspot-to-sqlite.md,,Pipeline 14 — HubSpot → SQLite,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,435,92,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/15-hubspot-to-cockroachdb.md,,Pipeline 15 — HubSpot → CockroachDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,433,94,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/16-github-to-postgres.md,,Pipeline 16 — GitHub → PostgreSQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1038,342,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/17-github-to-mysql.md,,Pipeline 17 — GitHub → MySQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,323,93,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/18-github-to-mariadb.md,,Pipeline 18 — GitHub → MariaDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,296,84,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/19-github-to-sqlite.md,,Pipeline 19 — GitHub → SQLite,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,353,81,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/20-github-to-cockroachdb.md,,Pipeline 20 — GitHub → CockroachDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,352,82,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/21-notion-to-postgres.md,,Pipeline 21 — Notion → PostgreSQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,511,136,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/22-notion-to-mysql.md,,Pipeline 22 — Notion → MySQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,136,56,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/23-notion-to-mariadb.md,,Pipeline 23 — Notion → MariaDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,106,47,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/24-notion-to-sqlite.md,,Pipeline 24 — Notion → SQLite,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,142,44,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/25-notion-to-cockroachdb.md,,Pipeline 25 — Notion → CockroachDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,146,46,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/postgres-to-postgres-data-types-ui.md,,Live PostgreSQL to PostgreSQL Data-Type UI Test,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1721,510,0,0,0,0,0,8
internal_reference,article,md-docs/manual-testing/slack-pipeline-e2e.md,,Slack Pipeline E2E Manual Test,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1108,408,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/sources/cockroachdb.md,,CockroachDB Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,705,256,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/sources/github.md,,GitHub Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,850,275,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/sources/hubspot.md,,HubSpot Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,462,63,0,0,0,0,0,1
internal_reference,article,md-docs/manual-testing/sources/mariadb.md,,MariaDB Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,675,262,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/sources/mysql.md,,MySQL Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,638,221,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/sources/notion.md,,Notion Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,602,205,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/sources/postgres.md,,PostgreSQL Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,824,294,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/sources/shopify.md,,Shopify Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,774,221,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/sources/sqlite.md,,SQLite Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,682,214,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/sources/stripe.md,,Stripe Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1456,348,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/README.md,,UI Testing — Pipeline Builder,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,867,112,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/builder-walkthrough.md,,Structured Pipeline Workspace — UI Walkthrough,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,460,74,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/db/cockroachdb-ui.md,,CockroachDB Source — UI Testing (3 Streams × 5 Destinations),Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,971,224,0,0,0,0,0,1
internal_reference,article,md-docs/manual-testing/ui-testing/db/mariadb-ui.md,,MariaDB Source — UI Testing (3 Streams × 5 Destinations),Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,816,183,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/db/mysql-ui.md,,MySQL Source — UI Testing (3 Streams × 5 Destinations),Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,849,197,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/db/postgres-ui.md,,PostgreSQL Source — UI Testing (3 Streams × 5 Destinations),Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,984,226,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/db/sqlite-ui.md,,SQLite Source — UI Testing (3 Streams × 5 Destinations),Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,874,192,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/saas/github-ui.md,,GitHub Source — UI Testing (All 12 Streams × 5 Destinations),Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1103,290,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/saas/hubspot-ui.md,,HubSpot UI — Production Acceptance Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,245,29,0,0,0,0,0,1
internal_reference,article,md-docs/manual-testing/ui-testing/saas/notion-ui.md,,Notion Source — UI Testing (All 3 Streams × 5 Destinations),Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,905,205,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/saas/shopify-ui.md,,Shopify Source — UI Testing (All 14 Streams × 5 Destinations),Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1279,358,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/ui-testing/saas/stripe-ui.md,,Stripe Source — UI Testing (All 19 Streams × 5 Destinations),Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,2184,574,0,0,0,0,0,0
internal_reference,article,md-docs/observability-deployment.md,,Observability deployment (AWS + Vercel),Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,933,214,0,0,0,0,0,1
internal_reference,article,md-docs/oria-adk-to-ai-sdk-migration.md,,ADK → Vercel AI SDK migration,Technical guidance: ADK → Vercel AI SDK migration,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,574,104,0,0,0,0,0,1
internal_reference,article,md-docs/oria-agent-setup.md,,Oria agent runtime setup,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,432,126,0,0,0,0,0,0
internal_reference,article,md-docs/oria-agent-testing-guide.md,,Oria agent testing guide,Technical guidance: Oria agent testing guide,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,606,93,0,0,0,0,0,1
internal_reference,article,md-docs/oria-browser-ui-test-log.md,,Untitled article,Technical guidance: Untitled article,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,1094,89,0,0,0,0,0,0
internal_reference,article,md-docs/oria-test-prompts-release1-read.md,,Oria Release 1 — Read specialist test prompts,Implementation plan or engineering reference,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,17012,920,0,0,0,0,0,5
internal_reference,article,md-docs/oria-test-prompts-release2-action.md,,Oria Release 2 ACTION test prompts,Implementation plan or engineering reference,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,28023,939,0,0,0,0,0,6
internal_reference,article,md-docs/oria-test-prompts-release3-automation.md,,Oria Release 3 automation test prompts,Implementation plan or engineering reference,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,15992,904,0,0,0,0,0,56
internal_reference,article,md-docs/oria-test-prompts-release4-intelligence.md,,Oria Release 4 intelligence test prompts,Implementation plan or engineering reference,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,33117,904,0,0,0,0,0,57
internal_reference,article,md-docs/oria-test-prompts-release5-enterprise.md,,Oria Release 5 enterprise test prompts,Implementation plan or engineering reference,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,17525,904,0,0,0,0,0,42
internal_reference,article,md-docs/oria-test-prompts-release6-platform.md,,Oria Release 6 platform specialist test prompts,Implementation plan or engineering reference,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,19288,895,0,0,0,0,0,55
internal_reference,article,md-docs/pipeline-all-streams-chrome-e2e-report-2026-07-19.md,,Pipeline All-Streams Chrome E2E Report — 2026-07-19,Technical guidance: Pipeline All-Streams Chrome E2E Report — 2026-07-19,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,3977,311,0,0,0,1,0,5
internal_reference,article,md-docs/pipeline-new-layout-e2e-report-2026-07-18.md,,Pipeline New-Layout End-to-End Test Report — 2026-07-18,Technical guidance: Pipeline New-Layout End-to-End Test Report — 2026-07-18,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,2990,225,0,0,0,0,0,2
internal_reference,article,md-docs/playwright-complete-workflow-e2e-summary.md,,Playwright complete workflow E2E summary,Technical guidance: Playwright complete workflow E2E summary,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,1269,82,0,0,0,0,0,24
internal_reference,article,md-docs/posthog-betterstack-setup.md,,Moved — use three separate guides,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,27,6,0,0,0,0,0,0
internal_reference,article,md-docs/posthog-full-integration.md,,PostHog + Better Stack full integration (MantrixFlow),Technical guidance: PostHog + Better Stack full integration (MantrixFlow),Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,841,188,0,0,0,0,0,0
internal_reference,article,md-docs/posthog-setup.md,,PostHog setup (MantrixFlow — US cloud),Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,2400,403,0,0,0,0,0,2
internal_reference,article,md-docs/saas-sources-group2.md,,Group 2 — SaaS Sources: Detailed Implementation Guide,Technical guidance: Group 2 — SaaS Sources: Detailed Implementation Guide,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,5696,1590,0,0,0,0,0,3
internal_reference,article,md-docs/salesforce-postgres-setup.md,,Salesforce to PostgreSQL Setup Guide,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1048,326,0,0,0,0,0,0
internal_reference,article,md-docs/salesforce-postgres-testing-guide.md,,Salesforce to PostgreSQL Testing Guide,Technical guidance: Salesforce to PostgreSQL Testing Guide,Technical product users and administrators,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Not workflow-bound,Internal engineering documentation,REQUIRES PRODUCT CONFIRMATION,1119,356,0,0,0,0,0,1
internal_reference,article,md-docs/slack-guide.md,,MantrixFlow Slack App Guide,Technical guidance: MantrixFlow Slack App Guide,Technical product users and administrators,Unverified,See duplicate-content.csv,Possible,Likely,Review in context,Not workflow-bound,Internal engineering documentation,REQUIRES PRODUCT CONFIRMATION,3226,801,0,0,0,0,0,2
internal_reference,article,md-docs/source-to-destination-elt-flow.md,,MANTrixFlow Source-to-Destination ELT Flow,Technical guidance: MANTrixFlow Source-to-Destination ELT Flow,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,1257,395,0,0,0,0,0,2
internal_reference,article,md-docs/strict-elt-pipeline-guide.md,,MANTrixFlow — Strict ELT Pipeline Guide,Technical guidance: MANTrixFlow — Strict ELT Pipeline Guide,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,1149,189,0,0,0,0,0,3
internal_reference,article,md-docs/stripe-connector-ai-prompts.md,,MantrixFlow Stripe Source Connector AI Prompts,Implementation plan or engineering reference,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,2305,426,0,0,0,0,0,1
internal_reference,article,md-docs/summrayagent.md,,Agent Platform And Ask AI Summary,Technical guidance: Agent Platform And Ask AI Summary,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,657,52,0,0,0,0,0,1
internal_reference,article,md-docs/supabase-auth-email-templates.md,,Supabase Auth Email Templates,Internal setup or operations guidance,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1213,281,0,0,0,0,0,0
internal_reference,article,md-docs/testcase.md,,Pipeline E2E & Unit Tests — 50 Source × Destination Pipelines (All Streams),Technical guidance: Pipeline E2E & Unit Tests — 50 Source × Destination Pipelines (All Streams),Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,2676,417,0,0,0,0,0,0
