surface,kind,location,route,current_title,content_purpose,target_user,accurate,duplicated,outdated,too_detailed,unclear,needed_in_current_workflow,belongs_in,recommended_action,source_words,source_lines,dialog_markers,tooltip_markers,notification_markers,empty_state_markers,loading_state_markers,claim_markers
application,component,apps/app/app/workspace/analytics/components/TopPipelinesTable.tsx,,TopPipelinesTable,Reusable content for TopPipelinesTable,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,251,119,0,0,0,1,7,0
application,component,apps/app/app/workspace/analytics/components/UsageProgressBars.tsx,,UsageProgressBars,Reusable content for UsageProgressBars,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,663,259,0,0,0,0,9,0
application,tooltip,apps/app/app/workspace/analytics/components/recent-failed-runs-columns.tsx,,Recent Failed Runs Columns,Contextual tooltip content,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,301,127,0,1,0,0,0,0
application,component,apps/app/app/workspace/analytics/components/top-pipelines-columns.tsx,,Top Pipelines Columns,Reusable content for Top Pipelines Columns,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,213,84,0,0,0,0,0,0
application,route,apps/app/app/workspace/analytics/page.tsx,/workspace/analytics,Page,Primary content for Page,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,1064,464,0,0,5,1,34,0
application,route,apps/app/app/workspace/billing/checkout/page.tsx,/workspace/billing/checkout,Page,Primary content for Page,Workspace owners and billing administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,215,72,0,0,2,0,0,0
application,route,apps/app/app/workspace/billing/success/page.tsx,/workspace/billing/success,Page,Primary content for Page,Workspace owners and billing administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,498,164,0,0,0,0,0,0
application,route,apps/app/app/workspace/connections/[id]/cdc-setup/page.tsx,/workspace/connections/[id]/cdc-setup,Page,Primary content for Page,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,37,11,0,0,0,0,0,0
application,route,apps/app/app/workspace/connections/[id]/edit/page.tsx,/workspace/connections/[id]/edit,Page,Primary content for Page,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,242,90,0,0,0,0,4,0
application,route,apps/app/app/workspace/connections/[id]/page.tsx,/workspace/connections/[id],Page,Primary content for Page,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,948,353,0,0,7,0,5,0
application,component,apps/app/app/workspace/connections/components/CategoryTabs.tsx,,CategoryTabs,Reusable content for CategoryTabs,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,140,56,0,0,0,0,0,0
application,dialog,apps/app/app/workspace/connections/components/ConnectionDrawer.tsx,,ConnectionDrawer,"Contextual dialog, sheet, or confirmation content",Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,917,420,6,0,0,0,1,0
application,component,apps/app/app/workspace/connections/components/ConnectionFieldRenderer.tsx,,ConnectionFieldRenderer,Reusable content for ConnectionFieldRenderer,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,280,140,0,0,0,0,0,0
application,component,apps/app/app/workspace/connections/components/ConnectionFormHeader.tsx,,ConnectionFormHeader,Reusable content for ConnectionFormHeader,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,206,68,0,0,0,0,0,0
application,component,apps/app/app/workspace/connections/components/ConnectionList.tsx,,Connections,Reusable content for Connections,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,1179,541,0,0,0,1,1,1
application,component,apps/app/app/workspace/connections/components/ConnectionListRow.tsx,,ConnectionListRow,Reusable content for ConnectionListRow,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,399,185,0,0,0,0,0,0
application,component,apps/app/app/workspace/connections/components/ConnectionSetupGuide.tsx,,ConnectionSetupGuide,Reusable content for ConnectionSetupGuide,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,840,266,0,0,0,0,0,2
application,component,apps/app/app/workspace/connections/components/ConnectorCard.tsx,,ConnectorCard,Reusable content for ConnectorCard,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,394,178,0,0,0,0,0,3
application,component,apps/app/app/workspace/connections/components/ConnectorCatalog.tsx,,ConnectorCatalog,Reusable content for ConnectorCatalog,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,464,169,0,0,0,0,0,1
application,component,apps/app/app/workspace/connections/components/CredentialForm.tsx,,CredentialForm,Reusable content for CredentialForm,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,877,320,0,0,0,0,2,1
application,component,apps/app/app/workspace/connections/components/RoleToggle.tsx,,RoleToggle,Reusable content for RoleToggle,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,140,58,0,0,0,0,0,0
application,content-source,apps/app/app/workspace/connections/data/connectionFields.ts,,ConnectionFields,Reusable content for ConnectionFields,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,1028,535,0,0,0,0,0,0
application,content-source,apps/app/app/workspace/connections/data/connectors.ts,,Connectors,Reusable content for Connectors,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,613,293,0,0,0,0,0,3
application,route,apps/app/app/workspace/connections/new/[type]/page.tsx,/workspace/connections/new/[type],Page,Primary content for Page,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,154,60,0,0,0,0,0,0
application,route,apps/app/app/workspace/connections/new/page.tsx,/workspace/connections/new,Page,Primary content for Page,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,60,23,0,0,0,0,0,0
application,route,apps/app/app/workspace/connections/page.tsx,/workspace/connections,Page,Primary content for Page,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,369,150,0,0,0,0,5,0
application,dialog,apps/app/app/workspace/data-pipelines/[id]/_components/pipeline-operations-page.tsx,,Pipeline Operations Page,"Contextual dialog, sheet, or confirmation content",Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Likely,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,8443,3493,8,0,21,5,20,0
application,route,apps/app/app/workspace/data-pipelines/[id]/builder/page.tsx,/workspace/data-pipelines/[id]/builder,Page,Primary content for Page,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,136,37,0,0,0,0,0,0
application,route,apps/app/app/workspace/data-pipelines/[id]/destinations/[destinationId]/page.tsx,/workspace/data-pipelines/[id]/destinations/[destinationId],Page,Primary content for Page,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Likely,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,1347,577,0,0,4,1,4,0
application,route,apps/app/app/workspace/data-pipelines/[id]/edit/page.tsx,/workspace/data-pipelines/[id]/edit,Opening pipeline settings,Primary content for Opening pipeline settings,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,96,31,0,0,0,0,0,1
application,route,apps/app/app/workspace/data-pipelines/[id]/page.tsx,/workspace/data-pipelines/[id],Page,Primary content for Page,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,6,2,0,0,0,0,0,0
application,route,apps/app/app/workspace/data-pipelines/[id]/transformations/[transformationId]/page.tsx,/workspace/data-pipelines/[id]/transformations/[transformationId],Page,Primary content for Page,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Likely,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,1865,734,0,0,10,0,5,0
application,content-source,apps/app/app/workspace/data-pipelines/mockListData.ts,,MockListData,Reusable content for MockListData,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,241,108,0,0,0,0,0,0
application,route,apps/app/app/workspace/data-pipelines/new/page.tsx,/workspace/data-pipelines/new,Page,Primary content for Page,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,460,176,0,0,5,1,1,0
